Journée du 01/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
17:15,51500,50000,51067
17:30,52000,50600,51133
17:45,52000,50600,51651
18:00,54300,53100,52233
18:15,54300,53100,53494
18:30,57300,56300,54809
18:45,57300,56300,56751
19:00,60300,59500,58232
19:15,60300,59500,59228
19:30,60700,60100,59628
19:45,60700,60100,59616
20:00,59100,58600,59241
20:15,59100,58600,58348
20:30,57300,56800,57319
20:45,57300,56800,56386
21:00,55600,55200,55369
21:15,55600,55200,54924
21:30,54300,53900,54279
21:45,54300,53900,53806
22:00,53100,52800,53129
22:15,53100,52800,53929
22:30,54700,54400,53571
22:45,54700,54400,55007
23:00,56100,55900,54674
23:15,56100,55900,54776
23:30,55300,55300,53793
23:45,55300,55300,53633
,,,
,,,
Journée du 20/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,48901,53100,53472
00:15,48402,54200,53586
00:30,52600,52000,52941
00:45,52600,52000,51417
01:00,50700,50300,50473
01:15,50700,50300,50764
01:30,50900,50900,50070
01:45,50900,50900,49963
02:00,50300,50200,49648
02:15,50300,50200,50070
02:30,49200,49100,49314
02:45,49200,49100,48897
03:00,48000,48100,48260
03:15,48000,48100,48090
03:30,47300,47300,47536
03:45,47300,47300,47195
04:00,46700,46900,47071
04:15,46700,46900,47184
04:30,46800,46800,47076
04:45,46800,46800,47204
05:00,47700,48200,47359
05:15,47700,48200,48864
05:30,49600,49900,49410
05:45,49600,49900,50212
06:00,51600,51900,50854
06:15,51600,51900,52907
06:30,54900,54600,54397
06:45,54900,54600,55312
07:00,56900,56800,56424
07:15,56900,56800,57636
07:30,59200,59000,58757
07:45,59200,59000,59078
08:00,59500,59100,59241
08:15,59500,59100,59282
08:30,59700,59400,59289
08:45,59700,59400,59254
09:00,59200,59000,59120
09:15,59200,59000,58750
09:30,58300,57800,58156
09:45,58300,57800,57616
10:00,57400,57200,57358
10:15,57400,57200,57043
10:30,56000,56800,56701
10:45,56000,56800,56381
11:00,55400,56100,56260
11:15,55400,56100,56149
11:30,54800,55700,55935
11:45,54800,55700,55746
12:00,55000,56600,56020
12:15,55000,56600,56368
12:30,54300,55400,55669
12:45,54300,55400,56137
13:00,55500,56400,55590
13:15,55500,56400,54900
13:30,52900,53700,53946
13:45,52900,53700,53591
14:00,52300,52900,52867
14:15,52300,52900,52085
14:30,51400,52100,51826
14:45,51400,52100,51568
15:00,50200,50900,50961
15:15,50200,50900,50819
15:30,49100,50700,49971
15:45,49100,50700,50482
16:00,48700,50800,50464
16:15,48700,50800,50431
16:30,48100,49700,49382
16:45,48100,49700,49908
17:00,48000,50300,50125
17:15,48000,50300,50333
17:30,48500,50600,50333
17:45,48500,50600,50909
18:00,50100,52200,51776
18:15,50100,52200,52523
18:30,53500,54600,53787
18:45,53500,54600,55340
19:00,56500,56800,56314
19:15,56500,56800,56957
19:30,57100,57100,56941
19:45,57100,57100,56775
20:00,55800,56000,56338
20:15,55800,56000,56456
20:30,54100,54200,55577
20:45,54100,54200,54648
21:00,52700,52800,53560
21:15,52700,52800,52982
21:30,51600,51600,52142
21:45,51600,51600,51834
22:00,50500,50400,51101
22:15,50500,50400,52162
22:30,52100,51600,51810
22:45,52100,51600,53235
23:00,53500,52500,52788
23:15,53500,52500,52859
23:30,52900,52000,52076
23:45,52900,52000,51724
,,,
,,,
Journée du 21/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,47020,50667,51373
00:15,46540,51333,51613
00:30,49400,50000,50730
00:45,49400,50000,49155
01:00,47500,47600,47800
01:15,47500,47600,48086
01:30,47800,48200,47419
01:45,47800,48200,47267
02:00,47500,47100,46718
02:15,47500,47100,46942
02:30,45800,46000,46233
02:45,45800,46000,45736
03:00,44900,45300,45226
03:15,44900,45300,45108
03:30,44000,44400,44601
03:45,44000,44400,44281
04:00,43700,43900,43872
04:15,43700,43900,44004
04:30,43700,43800,43832
04:45,43700,43800,43887
05:00,44600,43700,43934
05:15,44600,43700,45048
05:30,46100,45800,45461
05:45,46100,45800,46306
06:00,47700,48000,46953
06:15,47700,48000,48780
06:30,50400,50200,49961
06:45,50400,50200,50805
07:00,52600,52100,51715
07:15,52600,52100,52695
07:30,54800,54100,53920
07:45,54800,54100,54478
08:00,55100,54800,54985
08:15,55100,54800,55258
08:30,55600,55900,55755
08:45,55600,55900,55886
09:00,55500,56300,55913
09:15,55500,56300,55945
09:30,54700,55700,55717
09:45,54700,55700,55641
10:00,54400,55500,55353
10:15,54400,55500,55136
10:30,53500,54800,54862
10:45,53500,54800,54562
11:00,53400,54800,54507
11:15,53400,54800,54813
11:30,53200,54700,54736
11:45,53200,54700,55000
12:00,53800,56200,55509
12:15,53800,56200,55956
12:30,53200,56400,55897
12:45,53200,56400,56659
13:00,54600,57000,56148
13:15,54600,57000,55607
13:30,52200,54000,54635
13:45,52200,54000,53748
14:00,51100,53000,53164
14:15,51100,53000,53108
14:30,50800,52800,52300
14:45,50800,52800,51852
15:00,49700,51800,51403
15:15,49700,51800,51327
15:30,48200,50400,50926
15:45,48200,50400,50553
16:00,47800,49700,50171
16:15,47800,49700,49854
16:30,47200,48700,49637
16:45,47200,48700,49504
17:00,47000,48600,49629
17:15,47000,48600,49809
17:30,47200,49000,49810
17:45,47200,49000,50280
18:00,48600,50100,50759
18:15,48600,50100,51626
18:30,51400,52700,52506
18:45,51400,52700,53664
19:00,53700,54700,54752
19:15,53700,54700,55251
19:30,54300,55000,55227
19:45,54300,55000,55095
20:00,52900,53600,54678
20:15,52900,53600,54182
20:30,51400,52000,53118
20:45,51400,52000,52243
21:00,50200,50800,51387
21:15,50200,50800,50928
21:30,49300,49800,50170
21:45,49300,49800,49679
22:00,48200,48700,48965
22:15,48200,48700,50187
22:30,49700,50100,49829
22:45,49700,50100,51304
23:00,51400,51800,51084
23:15,51400,51800,51156
23:30,50600,50900,50469
23:45,50600,50900,50140
,,,
,,,
Journée du 22/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,46525,49167,49810
00:15,46051,50033,49868
00:30,47500,48300,48992
00:45,47500,48300,47631
01:00,45300,46300,46362
01:15,45300,46300,46412
01:30,45800,46300,45855
01:45,45800,46300,45574
02:00,45600,45500,44920
02:15,45600,45500,44938
02:30,43700,44200,44196
02:45,43700,44200,43635
03:00,41800,42400,42780
03:15,41800,42400,42400
03:30,40900,41700,41741
03:45,40900,41700,41341
04:00,40000,40500,40634
04:15,40000,40500,40523
04:30,39700,39700,40233
04:45,39700,39700,40080
05:00,39700,40100,39868
05:15,39700,40100,40295
05:30,40400,40300,40255
05:45,40400,40300,40518
06:00,40900,41100,40712
06:15,40900,41100,41590
06:30,41700,42200,42048
06:45,41700,42200,42149
07:00,41700,42200,42270
07:15,41700,42200,42610
07:30,42500,43700,43311
07:45,42500,43700,43725
08:00,43300,44300,44140
08:15,43300,44300,44770
08:30,44900,45700,45203
08:45,44900,45700,45967
09:00,45900,46700,46301
09:15,45900,46700,46921
09:30,46700,47700,47168
09:45,46700,47700,47391
10:00,46700,47200,47352
10:15,46700,47200,47312
10:30,47000,47100,47206
10:45,47000,47100,47039
11:00,47300,46900,46904
11:15,47300,46900,47087
11:30,47600,47400,47178
11:45,47600,47400,47515
12:00,49200,50000,48198
12:15,49200,50000,49335
12:30,49000,50100,49933
12:45,49000,50100,50746
13:00,51200,51000,50165
13:15,51200,51000,49359
13:30,48600,48500,48424
13:45,48600,48500,47994
14:00,47400,47300,47614
14:15,47400,47300,47152
14:30,46800,46600,46647
14:45,46800,46600,46012
15:00,45600,45400,45718
15:15,45600,45400,45723
15:30,44700,44400,45260
15:45,44700,44400,45087
16:00,44000,43700,44693
16:15,44000,43700,44696
16:30,43900,43500,44606
16:45,43900,43500,44582
17:00,44000,43800,44519
17:15,44000,43800,44488
17:30,45000,44800,44716
17:45,45000,44800,45283
18:00,45800,45700,46114
18:15,45800,45700,47155
18:30,47500,47400,48038
18:45,47500,47400,49291
19:00,50400,50400,50284
19:15,50400,50400,50981
19:30,51500,51500,51028
19:45,51500,51500,51316
20:00,50900,51000,51025
20:15,50900,51000,50404
20:30,49300,49400,49581
20:45,49300,49400,49076
21:00,48200,48400,48462
21:15,48200,48400,48121
21:30,46800,47100,47578
21:45,46800,47100,47153
22:00,46400,46700,46655
22:15,46400,46700,47834
22:30,47600,48000,47789
22:45,47600,48000,49291
23:00,49700,49500,49107
23:15,49700,49500,49180
23:30,49500,49200,48683
23:45,49500,49200,48745
,,,
,,,
Journée du 23/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,47416,47867,48807
00:15,46932,48533,48864
00:30,47000,47200,48053
00:45,47000,47200,46393
01:00,45400,45100,45517
01:15,45400,45100,45467
01:30,45300,44900,44761
01:45,45300,44900,44812
02:00,45000,44700,44247
02:15,45000,44700,44531
02:30,43300,43800,43872
02:45,43300,43800,43239
03:00,41900,42300,42491
03:15,41900,42300,42127
03:30,40800,41500,41650
03:45,40800,41500,41129
04:00,39900,40400,40689
04:15,39900,40400,40444
04:30,39500,40300,40239
04:45,39500,40300,40166
05:00,39000,39700,39901
05:15,39000,39700,40363
05:30,39800,40400,40387
05:45,39800,40400,40428
06:00,40100,41000,40507
06:15,40100,41000,41197
06:30,40700,41600,41412
06:45,40700,41600,41199
07:00,40300,41200,41096
07:15,40300,41200,41462
07:30,41000,41800,41866
07:45,41000,41800,42018
08:00,41800,42500,42361
08:15,41800,42500,42730
08:30,43200,43400,43078
08:45,43200,43400,43688
09:00,44500,44500,44189
09:15,44500,44500,44647
09:30,45400,45100,45043
09:45,45400,45100,45198
10:00,46200,45700,45397
10:15,46200,45700,45808
10:30,46800,46200,46076
10:45,46800,46200,46194
11:00,47600,46800,46365
11:15,47600,46800,46854
11:30,48200,47400,47218
11:45,48200,47400,47501
12:00,50200,48800,47875
12:15,50200,48800,48569
12:30,50100,48200,48444
12:45,50100,48200,49308
13:00,51000,49700,48704
13:15,51000,49700,47902
13:30,47600,46500,47083
13:45,47600,46500,46636
14:00,46300,45300,45532
14:15,46300,45300,44891
14:30,46100,45100,44304
14:45,46100,45100,43900
15:00,44400,43500,43610
15:15,44400,43500,44047
15:30,43900,43000,43615
15:45,43900,43000,43582
16:00,43200,42400,43330
16:15,43200,42400,43244
16:30,42800,42000,43017
16:45,42800,42000,42999
17:00,43000,42300,43106
17:15,43000,42300,43657
17:30,43700,43000,44067
17:45,43700,43000,44818
18:00,45400,44800,45591
18:15,45400,44800,46660
18:30,47800,47200,47742
18:45,47800,47200,49540
19:00,50800,50300,51136
19:15,50800,50300,52217
19:30,52500,52000,52583
19:45,52500,52000,52796
20:00,52200,51800,52593
20:15,52200,51800,52236
20:30,50600,50200,51373
20:45,50600,50200,50781
21:00,49400,49100,50073
21:15,49400,49100,49855
21:30,48600,48300,49385
21:45,48600,48300,49051
22:00,47600,47400,48320
22:15,47600,47400,49299
22:30,48900,48700,49060
22:45,48900,48700,50495
23:00,50600,50500,50241
23:15,50600,50500,50354
23:30,50300,50300,49695
23:45,50300,50300,49576
,,,
,,,
Journée du 24/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,49891,48833,49458
00:15,49382,49567,49709
00:30,47900,48100,48889
00:45,47900,48100,47394
01:00,45800,46100,46318
01:15,45800,46100,46586
01:30,46200,46100,46052
01:45,46200,46100,46020
02:00,46000,46000,45492
02:15,46000,46000,45812
02:30,45000,44800,45206
02:45,45000,44800,44573
03:00,44200,43900,43974
03:15,44200,43900,43802
03:30,43400,43300,43411
03:45,43400,43300,43023
04:00,42800,42600,42649
04:15,42800,42600,42898
04:30,42800,42600,42796
04:45,42800,42600,42987
05:00,44500,44200,43343
05:15,44500,44200,44776
05:30,46200,45800,45347
05:45,46200,45800,46215
06:00,48800,47600,46922
06:15,48800,47600,48927
06:30,51200,50300,49983
06:45,51200,50300,51005
07:00,54100,52600,51992
07:15,54100,52600,53360
07:30,55800,54900,54583
07:45,55800,54900,55194
08:00,56700,56500,55914
08:15,56700,56500,56565
08:30,57900,56900,56945
08:45,57900,56900,57158
09:00,58200,57500,57134
09:15,58200,57500,57187
09:30,57900,56700,57025
09:45,57900,56700,56702
10:00,57600,57000,56903
10:15,57600,57000,56753
10:30,56700,55600,56377
10:45,56700,55600,55449
11:00,56500,55400,55263
11:15,56500,55400,55297
11:30,56000,55000,55061
11:45,56000,55000,54990
12:00,56900,55800,55202
12:15,56900,55800,55480
12:30,56500,54900,55336
12:45,56500,54900,56148
13:00,57100,56500,55402
13:15,57100,56500,55133
13:30,54800,54500,54803
13:45,54800,54500,54141
14:00,54000,53400,53505
14:15,54000,53400,53255
14:30,53300,53000,52392
14:45,53300,53000,52084
15:00,52500,51400,51632
15:15,52500,51400,51342
15:30,51900,50800,51008
15:45,51900,50800,50826
16:00,50700,50300,50423
16:15,50700,50300,50293
16:30,50300,50100,50215
16:45,50300,50100,50090
17:00,50200,49600,49794
17:15,50200,49600,50060
17:30,50600,50000,50114
17:45,50600,50000,50272
18:00,52400,52000,50834
18:15,52400,52000,51806
18:30,55800,55400,53107
18:45,55800,55400,54694
19:00,57800,57500,56525
19:15,57800,57500,57651
19:30,58400,58100,57660
19:45,58400,58100,57564
20:00,56900,56600,56968
20:15,56900,56600,56214
20:30,55000,54800,55063
20:45,55000,54800,54062
21:00,53500,53300,53219
21:15,53500,53300,52603
21:30,52200,52000,51746
21:45,52200,52000,51365
22:00,51000,50800,50638
22:15,51000,50800,51465
22:30,52800,52700,51143
22:45,52800,52700,52674
23:00,53800,53700,52589
23:15,53800,53700,52631
23:30,53200,53200,51800
23:45,53200,53200,51569
,,,
,,,
Journée du 25/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,50485,50800,51337
00:15,49970,52000,51356
00:30,50400,49600,50462
00:45,50400,49600,49063
01:00,48500,47900,48091
01:15,48500,47900,48188
01:30,48800,47700,47549
01:45,48800,47700,47541
02:00,48300,47500,47068
02:15,48300,47500,47387
02:30,47300,46500,46804
02:45,47300,46500,46249
03:00,46200,45400,45480
03:15,46200,45400,45419
03:30,45500,44700,44878
03:45,45500,44700,44518
04:00,44900,44100,44318
04:15,44900,44100,44624
04:30,44900,44100,44378
04:45,44900,44100,44480
05:00,46000,45100,44745
05:15,46000,45100,46019
05:30,47400,47000,46604
05:45,47400,47000,47473
06:00,49600,49600,48307
06:15,49600,49600,50347
06:30,52400,51700,51465
06:45,52400,51700,52340
07:00,54800,54000,53447
07:15,54800,54000,54864
07:30,56600,56700,56334
07:45,56600,56700,56893
08:00,57400,57600,57591
08:15,57400,57600,57947
08:30,57900,58600,58426
08:45,57900,58600,58689
09:00,58100,59100,58868
09:15,58100,59100,58755
09:30,57600,58500,58623
09:45,57600,58500,58421
10:00,56800,57900,58271
10:15,56800,57900,57699
10:30,55800,57100,57415
10:45,55800,57100,56920
11:00,55400,57200,57065
11:15,55400,57200,57122
11:30,55200,56800,56946
11:45,55200,56800,56897
12:00,56000,57400,57144
12:15,56000,57400,57178
12:30,55200,56600,56885
12:45,55200,56600,57785
13:00,56600,58200,57003
13:15,56600,58200,56889
13:30,54000,55900,56169
13:45,54000,55900,55864
14:00,53500,55100,55177
14:15,53500,55100,54688
14:30,52800,53800,53965
14:45,52800,53800,53555
15:00,51900,52700,52730
15:15,51900,52700,52486
15:30,51200,51700,51877
15:45,51200,51700,51421
16:00,50300,51300,51301
16:15,50300,51300,51174
16:30,50000,51100,50724
16:45,50000,51100,50510
17:00,49900,50800,50354
17:15,49900,50800,50648
17:30,50400,51300,50535
17:45,50400,51300,50886
18:00,51700,52700,51354
18:15,51700,52700,52234
18:30,54300,55300,53553
18:45,54300,55300,55282
19:00,57400,58500,56875
19:15,57400,58500,57894
19:30,57900,59000,58040
19:45,57900,59000,57874
20:00,56600,57600,57483
20:15,56600,57600,56838
20:30,54900,55900,55955
20:45,54900,55900,54898
21:00,52900,53800,53845
21:15,52900,53800,53149
21:30,51800,52700,52485
21:45,51800,52700,52107
22:00,50700,51500,51298
22:15,50700,51500,52118
22:30,52700,53500,52008
22:45,52700,53500,53374
23:00,53600,54300,53076
23:15,53600,54300,53042
23:30,53000,53700,52327
23:45,53000,53700,51991
,,,
,,,
Journée du 26/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,50188,51300,51655
00:15,49676,52500,51710
00:30,51000,50100,50739
00:45,51000,50100,49357
01:00,48800,48000,48247
01:15,48800,48000,48380
01:30,48800,48200,47835
01:45,48800,48200,47757
02:00,48400,47700,47192
02:15,48400,47700,47669
02:30,47200,46500,46918
02:45,47200,46500,46414
03:00,46100,45500,45747
03:15,46100,45500,45706
03:30,45300,45000,45014
03:45,45300,45000,44793
04:00,44500,44300,44518
04:15,44500,44300,44638
04:30,44500,44500,44426
04:45,44500,44500,44517
05:00,45900,45100,44721
05:15,45900,45100,46044
05:30,47400,47000,46434
05:45,47400,47000,47197
06:00,49400,48400,47911
06:15,49400,48400,49966
06:30,51800,51100,50984
06:45,51800,51100,51838
07:00,54000,53200,52665
07:15,54000,53200,53879
07:30,56200,55500,55117
07:45,56200,55500,55739
08:00,57800,56600,56464
08:15,57800,56600,57039
08:30,58300,58000,57708
08:45,58300,58000,58022
09:00,59000,57900,57978
09:15,59000,57900,57970
09:30,58300,57800,57923
09:45,58300,57800,57600
10:00,57700,57400,57506
10:15,57700,57400,57159
10:30,57000,57300,57102
10:45,57000,57300,56949
11:00,56800,56700,56667
11:15,56800,56700,56767
11:30,56800,56600,56725
11:45,56800,56600,56736
12:00,57300,57400,56951
12:15,57300,57400,57124
12:30,56800,56600,56861
12:45,56800,56600,57696
13:00,58100,57900,56513
13:15,58100,57900,55876
13:30,56200,54900,55066
13:45,56200,54900,54750
14:00,55000,54200,54141
14:15,55000,54200,53926
14:30,54400,53200,53544
14:45,54400,53200,53056
15:00,52600,52200,52253
15:15,52600,52200,52528
15:30,51700,52300,52632
15:45,51700,52300,52150
16:00,51200,51700,51828
16:15,51200,51700,51531
16:30,50800,51300,51345
16:45,50800,51300,51210
17:00,50100,50900,50871
17:15,50100,50900,50776
17:30,50700,51300,50789
17:45,50700,51300,51261
18:00,51800,52500,51643
18:15,51800,52500,52547
18:30,54000,54800,53691
18:45,54000,54800,55146
19:00,57900,58700,56701
19:15,57900,58700,57771
19:30,57900,58800,58033
19:45,57900,58800,58000
20:00,56700,57500,57583
20:15,56700,57500,56845
20:30,55000,55700,55789
20:45,55000,55700,54899
21:00,53100,53700,53835
21:15,53100,53700,53434
21:30,51900,52400,52798
21:45,51900,52400,52281
22:00,50800,51200,51510
22:15,50800,51200,52508
22:30,52100,52400,52306
22:45,52100,52400,53757
23:00,53600,53800,53499
23:15,53600,53800,53300
23:30,52900,53000,52691
23:45,52900,53000,52435
,,,
,,,
Journée du 27/03/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,49792,51200,52179
00:15,49284,52100,52244
00:30,50700,50300,51329
00:45,50700,50300,49931
01:00,48600,48700,48930
01:15,48600,48700,49052
01:30,48800,49300,48480
